KYTREASNOX,TIDXFAM,TTERMTYPE,MCALDT,TMNOMPRC,TMYTM
2000048,DISCBOND,5002,01/31/1995,86.70769859,7.1216199
2000048,DISCBOND,5002,02/28/1995,87.51037894,6.661513817
2000048,DISCBOND,5002,03/31/1995,87.50008919,6.667385278
2000048,DISCBOND,5002,04/28/1995,87.83528747,6.458800026
2000048,DISCBOND,5002,05/31/1995,89.09043022,5.775913109
2000048,DISCBOND,5002,06/30/1995,89.20523782,5.703708128
2000048,DISCBOND,5002,07/31/1995,89.05813397,5.786115773
2000048,DISCBOND,5002,08/31/1995,89.1485303,5.751194721
2000048,DISCBOND,5002,09/29/1995,89.16712723,5.717223664
2000048,DISCBOND,5002,10/31/1995,89.5197065,5.527997448
2000048,DISCBOND,5002,11/30/1995,90.00319065,5.273477167
2000048,DISCBOND,5002,12/29/1995,90.30014606,5.080675998
2000048,DISCBOND,5002,01/31/1996,90.72558328,4.866540191
2000048,DISCBOND,5002,02/29/1996,89.849511,5.359041907
2000048,DISCBOND,5002,03/29/1996,89.21987338,5.687736066
2000048,DISCBOND,5002,04/30/1996,88.80497753,5.936374217
2000048,DISCBOND,5002,05/31/1996,88.45120649,6.152813551
2000048,DISCBOND,5002,06/28/1996,88.6509775,6.006699782
2000048,DISCBOND,5002,07/31/1996,88.4917615,6.113036436
2000048,DISCBOND,5002,08/30/1996,88.27859413,6.225098976
2000048,DISCBOND,5002,09/30/1996,88.68539834,6.003746436
2000048,DISCBOND,5002,10/31/1996,89.30697848,5.662284285
2000048,DISCBOND,5002,11/29/1996,89.56513465,5.502665314
2000048,DISCBOND,5002,12/31/1996,89.07271762,5.785854896
2000048,DISCBOND,5002,01/31/1997,89.02021154,5.831313767
2000048,DISCBOND,5002,02/28/1997,88.71333802,6.004447592
2000048,DISCBOND,5002,03/31/1997,88.10723396,6.330777282
2000048,DISCBOND,5002,04/30/1997,88.3578739,6.188743475
2000048,DISCBOND,5002,05/30/1997,88.51734979,6.11533513
2000048,DISCBOND,5002,06/30/1997,88.71555122,5.986749412
2000048,DISCBOND,5002,07/31/1997,89.32281759,5.653405119
2000048,DISCBOND,5002,08/29/1997,88.90256324,5.865391124
2000048,DISCBOND,5002,09/30/1997,89.21104399,5.708267127
2000048,DISCBOND,5002,10/31/1997,89.50967977,5.556393877
2000048,DISCBOND,5002,11/28/1997,89.19038653,5.704218464
2000048,DISCBOND,5002,12/31/1997,89.45065619,5.574152011
2000048,DISCBOND,5002,01/30/1998,90.00571516,5.25764855
2000048,DISCBOND,5002,02/27/1998,89.62685158,5.460800434
2000048,DISCBOND,5002,03/31/1998,89.57149912,5.499117319
2000048,DISCBOND,5002,04/30/1998,89.58839281,5.504761709
2000048,DISCBOND,5002,05/29/1998,89.6216609,5.456234413
2000048,DISCBOND,5002,06/30/1998,89.75082664,5.399251191
2000048,DISCBOND,5002,07/31/1998,89.72299555,5.414737023
2000048,DISCBOND,5002,08/31/1998,90.81256517,4.812034537
2000048,DISCBOND,5002,09/30/1998,91.80684733,4.274165074
2000048,DISCBOND,5002,10/30/1998,91.99437305,4.160739479
2000048,DISCBOND,5002,11/30/1998,91.43307919,4.472016774
2000048,DISCBOND,5002,12/31/1998,91.37166442,4.51792758
2000048,DISCBOND,5002,01/29/1999,91.31243089,4.525564533
2000048,DISCBOND,5002,02/26/1999,90.29955257,5.081003274
2000048,DISCBOND,5002,03/31/1999,90.60173628,4.934840446
2000048,DISCBOND,5002,04/30/1999,90.4582111,5.007250653
2000048,DISCBOND,5002,05/28/1999,89.81889529,5.339483423
2000048,DISCBOND,5002,06/30/1999,89.66815964,5.452722248
2000048,DISCBOND,5002,07/30/1999,89.46203387,5.552580245
2000048,DISCBOND,5002,08/31/1999,89.31271527,5.643585077
2000048,DISCBOND,5002,09/30/1999,89.51480347,5.545905749
2000048,DISCBOND,5002,10/29/1999,89.15410262,5.716697991
2000048,DISCBOND,5002,11/30/1999,88.81309143,5.923691414
2000048,DISCBOND,5002,12/31/1999,88.42290443,6.143541706
2000048,DISCBOND,5002,01/31/2000,87.79247166,6.500816452
2000048,DISCBOND,5002,02/29/2000,87.92177099,6.436136647
2000048,DISCBOND,5002,03/31/2000,88.0548862,6.386739842
2000048,DISCBOND,5002,04/28/2000,87.67267578,6.560022477
2000048,DISCBOND,5002,05/31/2000,87.64644533,6.592956537
2000048,DISCBOND,5002,06/30/2000,88.23029905,6.278188562
2000048,DISCBOND,5002,07/31/2000,88.33771484,6.200152398
2000048,DISCBOND,5002,08/31/2000,88.55761,6.084178754
2000048,DISCBOND,5002,09/29/2000,88.89328069,5.878628556
2000048,DISCBOND,5002,10/31/2000,89.01226798,5.819799164
2000048,DISCBOND,5002,11/30/2000,89.50581775,5.550932014
2000048,DISCBOND,5002,12/29/2000,90.38041925,5.043309995
2000048,DISCBOND,5002,01/31/2001,91.27648525,4.563849315
2000048,DISCBOND,5002,02/28/2001,91.60664026,4.383321253
2000048,DISCBOND,5002,03/30/2001,91.96582189,4.181930301
2000048,DISCBOND,5002,04/30/2001,91.8045923,4.27539323
2000048,DISCBOND,5002,05/31/2001,91.92422608,4.216054307
2000048,DISCBOND,5002,06/29/2001,91.87738202,4.229970634
2000048,DISCBOND,5002,07/31/2001,92.73390338,3.771802403
2000048,DISCBOND,5002,08/31/2001,93.04955484,3.611794837
2000048,DISCBOND,5002,09/28/2001,94.50041823,2.820568768
2000048,DISCBOND,5002,10/31/2001,95.37388938,2.36826706
2000048,DISCBOND,5002,11/30/2001,94.48867367,2.842297945
2000048,DISCBOND,5002,12/31/2001,94.05661875,3.063662895
2000048,DISCBOND,5002,01/31/2002,93.90581792,3.148204759
2000048,DISCBOND,5002,02/28/2002,94.11256692,3.038091755
2000048,DISCBOND,5002,03/28/2002,92.87129886,3.677625345
2000048,DISCBOND,5002,04/30/2002,93.76235557,3.215931477
2000048,DISCBOND,5002,05/31/2002,93.84719678,3.183837611
2000048,DISCBOND,5002,06/28/2002,94.3810046,2.87968351
2000048,DISCBOND,5002,07/31/2002,95.65398651,2.221640642
2000048,DISCBOND,5002,08/30/2002,95.86054868,2.108008108
2000048,DISCBOND,5002,09/30/2002,96.69028838,1.680558818
2000048,DISCBOND,5002,10/31/2002,96.73300478,1.663054689
2000048,DISCBOND,5002,11/29/2002,96.00514192,2.032852302
2000048,DISCBOND,5002,12/31/2002,96.88110313,1.582117735
2000048,DISCBOND,5002,01/31/2003,96.66930272,1.69139715
2000048,DISCBOND,5002,02/28/2003,97.01957226,1.510803008
2000048,DISCBOND,5002,03/31/2003,97.06874615,1.485501836
2000048,DISCBOND,5002,04/30/2003,97.09050782,1.476328611
2000048,DISCBOND,5002,05/30/2003,97.38886633,1.319300041
2000048,DISCBOND,5002,06/30/2003,97.4310512,1.299481161
2000048,DISCBOND,5002,07/31/2003,96.5934202,1.735355247
2000048,DISCBOND,5002,08/29/2003,96.14230743,1.958985562
2000048,DISCBOND,5002,09/30/2003,97.11302006,1.462732786
2000048,DISCBOND,5002,10/31/2003,96.41711893,1.821825249
2000048,DISCBOND,5002,11/28/2003,95.99136069,2.037227434
2000048,DISCBOND,5002,12/31/2003,96.39197794,1.837360214
2000048,DISCBOND,5002,01/30/2004,96.43234352,1.811463476
2000048,DISCBOND,5002,02/27/2004,96.76734345,1.638541367
2000048,DISCBOND,5002,03/31/2004,96.90175218,1.573629246
2000048,DISCBOND,5002,04/30/2004,95.50089853,2.30805002
2000048,DISCBOND,5002,05/28/2004,95.05465123,2.525530336
2000048,DISCBOND,5002,06/30/2004,94.79543422,2.672447005
2000048,DISCBOND,5002,07/30/2004,94.81537591,2.658288353
2000048,DISCBOND,5002,08/31/2004,95.33697104,2.387625342
2000048,DISCBOND,5002,09/30/2004,94.94437369,2.597508526
2000048,DISCBOND,5002,10/29/2004,95.0514231,2.53067396
2000048,DISCBOND,5002,11/30/2004,94.20547405,2.98459476
2000048,DISCBOND,5002,12/31/2004,94.0989044,3.049544172
2000048,DISCBOND,5002,01/31/2005,93.69689964,3.255254271
2000048,DISCBOND,5002,02/28/2005,93.10094688,3.574291561
2000048,DISCBOND,5002,03/31/2005,92.7753441,3.754606797
2000048,DISCBOND,5002,04/29/2005,93.03127227,3.60678363
2000048,DISCBOND,5002,05/31/2005,93.15356705,3.546039804
2000048,DISCBOND,5002,06/30/2005,93.05630224,3.60320968
2000048,DISCBOND,5002,07/29/2005,92.37114207,3.956937737
2000048,DISCBOND,5002,08/31/2005,92.70888756,3.785292181
2000048,DISCBOND,5002,09/30/2005,92.10414841,4.123808351
2000048,DISCBOND,5002,10/31/2005,91.69404025,4.335640036
2000048,DISCBOND,5002,11/30/2005,91.65092491,4.359155999
2000048,DISCBOND,5002,12/30/2005,91.70703651,4.322632381
2000048,DISCBOND,5002,01/31/2006,91.45163554,4.467996339
2000048,DISCBOND,5002,02/28/2006,91.16813841,4.616910953
2000048,DISCBOND,5002,03/31/2006,90.92392932,4.750840541
2000048,DISCBOND,5002,04/28/2006,90.8558164,4.77519455
2000048,DISCBOND,5002,05/31/2006,90.55198743,4.962302674
2000048,DISCBOND,5002,06/30/2006,90.32896368,5.07864434
2000048,DISCBOND,5002,07/31/2006,90.67703657,4.88660808
2000048,DISCBOND,5002,08/31/2006,91.02860883,4.706264239
2000048,DISCBOND,5002,09/29/2006,91.18652794,4.600546857
2000048,DISCBOND,5002,10/31/2006,91.15156772,4.625987328
2000048,DISCBOND,5002,11/30/2006,91.32135532,4.545502864
2000048,DISCBOND,5002,12/29/2006,90.96433133,4.715756243
2000048,DISCBOND,5002,01/31/2007,90.76235681,4.846277945
2000048,DISCBOND,5002,02/28/2007,91.25410731,4.576109144
2000048,DISCBOND,5002,03/30/2007,91.37664097,4.496695863
2000048,DISCBOND,5002,04/30/2007,91.3386766,4.523596659
2000048,DISCBOND,5002,05/31/2007,90.77344556,4.846809108
2000048,DISCBOND,5002,06/29/2007,90.86401827,4.777216933
2000048,DISCBOND,5002,07/31/2007,91.45918186,4.457764146
2000048,DISCBOND,5002,08/31/2007,92.11791159,4.099423455
2000048,DISCBOND,5002,09/28/2007,92.4368795,3.916114355
2000048,DISCBOND,5002,10/31/2007,92.50537306,3.8951728
2000048,DISCBOND,5002,11/30/2007,94.20239324,2.98214482
2000048,DISCBOND,5002,12/31/2007,94.12337852,3.024043825
2000048,DISCBOND,5002,01/31/2008,95.93071403,2.080048576
2000048,DISCBOND,5002,02/29/2008,96.82885395,1.615684513
2000048,DISCBOND,5002,03/31/2008,96.87821198,1.585777145
2000048,DISCBOND,5002,04/30/2008,95.59335666,2.253342967
2000048,DISCBOND,5002,05/30/2008,94.90711473,2.620755886
2000048,DISCBOND,5002,06/30/2008,94.92259824,2.605419093
2000048,DISCBOND,5002,07/31/2008,95.14163052,2.493593733
2000048,DISCBOND,5002,08/29/2008,95.40867974,2.343610656
2000048,DISCBOND,5002,09/30/2008,96.16950429,1.952894092
2000048,DISCBOND,5002,10/31/2008,97.37135627,1.335564241
2000048,DISCBOND,5002,11/28/2008,98.02994814,0.99213987
2000048,DISCBOND,5002,12/31/2008,98.93044274,0.53765907
2000048,DISCBOND,5002,01/30/2009,98.12981313,0.942656694
2000048,DISCBOND,5002,02/27/2009,98.0958235,0.959954709
2000048,DISCBOND,5002,03/31/2009,98.45588672,0.778079436
2000048,DISCBOND,5002,04/30/2009,98.20793076,0.905400905
2000048,DISCBOND,5002,05/29/2009,98.15506749,0.928537907
2000048,DISCBOND,5002,06/30/2009,97.77108813,1.127063755
2000048,DISCBOND,5002,07/31/2009,97.7793057,1.125946308
2000048,DISCBOND,5002,08/31/2009,98.06396453,0.977511048
2000048,DISCBOND,5002,09/30/2009,98.10821427,0.954954462
2000048,DISCBOND,5002,10/30/2009,98.2372739,0.888007124
2000048,DISCBOND,5002,11/30/2009,98.73261919,0.637740295
2000048,DISCBOND,5002,12/31/2009,97.75907407,1.134762571
2000048,DISCBOND,5002,01/29/2010,98.43230102,0.787900058
2000048,DISCBOND,5002,02/26/2010,98.38339865,0.811570246
2000048,DISCBOND,5002,03/31/2010,98.01183018,1.004099926
2000048,DISCBOND,5002,04/30/2010,98.12667989,0.944251013
2000048,DISCBOND,5002,05/28/2010,98.49655138,0.753304793
2000048,DISCBOND,5002,06/30/2010,98.86459848,0.570948204
2000048,DISCBOND,5002,07/30/2010,98.94794424,0.527369657
2000048,DISCBOND,5002,08/31/2010,99.07313812,0.464955063
2000048,DISCBOND,5002,09/30/2010,99.17532344,0.41461588
2000048,DISCBOND,5002,10/29/2010,99.37284762,0.313276188
2000048,DISCBOND,5002,11/30/2010,99.11541887,0.44365065
2000048,DISCBOND,5002,12/31/2010,98.85517185,0.574928306
2000048,DISCBOND,5002,01/31/2011,98.92748822,0.53841477
2000048,DISCBOND,5002,02/28/2011,98.65878608,0.674221127
2000048,DISCBOND,5002,03/31/2011,98.39162553,0.812951899
2000048,DISCBOND,5002,04/29/2011,98.81902537,0.592378824
2000048,DISCBOND,5002,05/31/2011,99.09945025,0.451695846
2000048,DISCBOND,5002,06/30/2011,99.12616537,0.439439448
2000048,DISCBOND,5002,07/29/2011,99.30743038,0.346067317
2000048,DISCBOND,5002,08/31/2011,99.59009747,0.205372467
2000048,DISCBOND,5002,09/30/2011,99.47752856,0.261562244
2000048,DISCBOND,5002,10/31/2011,99.49969508,0.250437254
2000048,DISCBOND,5002,11/30/2011,99.46989892,0.265755553
2000048,DISCBOND,5002,12/30/2011,99.52004161,0.239899689
2000048,DISCBOND,5002,01/31/2012,99.55522517,0.222578548
2000048,DISCBOND,5002,02/29/2012,99.38953436,0.3061683
2000048,DISCBOND,5002,03/30/2012,99.32545046,0.337954506
2000048,DISCBOND,5002,04/30/2012,99.45931796,0.271074508
2000048,DISCBOND,5002,05/31/2012,99.44286531,0.279729426
2000048,DISCBOND,5002,06/29/2012,99.3818818,0.30959413
2000048,DISCBOND,5002,07/31/2012,99.56330707,0.218824612
2000048,DISCBOND,5002,08/31/2012,99.52696749,0.237728745
2000048,DISCBOND,5002,09/28/2012,99.5282849,0.235769653
2000048,DISCBOND,5002,10/31/2012,99.4184334,0.291632141
2000048,DISCBOND,5002,11/30/2012,99.47840564,0.262198071
2000048,DISCBOND,5002,12/31/2012,99.4958529,0.252711104
2000048,DISCBOND,5002,01/31/2013,99.46455997,0.268807552
2000048,DISCBOND,5002,02/28/2013,99.50948652,0.246197478
2000048,DISCBOND,5002,03/28/2013,99.5048282,0.247185092
2000048,DISCBOND,5002,04/30/2013,99.56240179,0.219279236
2000048,DISCBOND,5002,05/31/2013,99.38799785,0.30778454
2000048,DISCBOND,5002,06/28/2013,99.2723309,0.364167053
2000048,DISCBOND,5002,07/31/2013,99.3670844,0.317463501
2000048,DISCBOND,5002,08/30/2013,99.18157389,0.410334698
2000048,DISCBOND,5002,09/30/2013,99.36149428,0.320276442
2000048,DISCBOND,5002,10/31/2013,99.39260133,0.305043287
2000048,DISCBOND,5002,11/29/2013,99.42271217,0.289084283
2000048,DISCBOND,5002,12/31/2013,99.21897899,0.392043477
2000048,DISCBOND,5002,01/31/2014,99.34053329,0.331734277
2000048,DISCBOND,5002,02/28/2014,99.36186531,0.319651859
2000048,DISCBOND,5002,03/31/2014,99.16073266,0.420828032
2000048,DISCBOND,5002,04/30/2014,99.17938112,0.412002245
2000048,DISCBOND,5002,05/30/2014,99.25803782,0.371346827
2000048,DISCBOND,5002,06/30/2014,99.08678974,0.458075292
2000048,DISCBOND,5002,07/31/2014,98.94575897,0.530645673
2000048,DISCBOND,5002,08/29/2014,98.97616712,0.512449104
2000048,DISCBOND,5002,09/30/2014,98.8276791,0.588816785
2000048,DISCBOND,5002,10/31/2014,98.98421376,0.509791933
2000048,DISCBOND,5002,11/28/2014,99.04238955,0.479143435
2000048,DISCBOND,5002,12/31/2014,98.64115331,0.684081754
2000048,DISCBOND,5002,01/30/2015,99.08847001,0.456603963
2000048,DISCBOND,5002,02/27/2015,98.7374772,0.633544447
2000048,DISCBOND,5002,03/31/2015,98.87216955,0.566343534
2000048,DISCBOND,5002,04/30/2015,98.83700566,0.585707344
2000048,DISCBOND,5002,05/29/2015,98.77906121,0.61171286
2000048,DISCBOND,5002,06/30/2015,98.71351055,0.646532538
2000048,DISCBOND,5002,07/31/2015,98.66336297,0.671904798
2000048,DISCBOND,5002,08/31/2015,98.48932709,0.760058731
2000048,DISCBOND,5002,09/30/2015,98.73954197,0.634234595
2000048,DISCBOND,5002,10/30/2015,98.50056623,0.753330562
2000048,DISCBOND,5002,11/30/2015,98.12530659,0.944949822
2000048,DISCBOND,5002,12/31/2015,97.89895443,1.063172225
2000048,DISCBOND,5002,01/29/2016,98.40947382,0.798374421
2000048,DISCBOND,5002,02/29/2016,98.44527743,0.783467566
2000048,DISCBOND,5002,03/31/2016,98.5414645,0.735646085
2000048,DISCBOND,5002,04/29/2016,98.44663352,0.781707986
2000048,DISCBOND,5002,05/31/2016,98.25398741,0.880717587
2000048,DISCBOND,5002,06/30/2016,98.82881168,0.589858405
2000048,DISCBOND,5002,07/29/2016,98.70043462,0.652254821
2000048,DISCBOND,5002,08/31/2016,98.37417055,0.819595539
2000048,DISCBOND,5002,09/30/2016,98.45051273,0.782953757
2000048,DISCBOND,5002,10/31/2016,98.29477668,0.859964841
2000048,DISCBOND,5002,11/30/2016,97.79399093,1.115352665
2000048,DISCBOND,5002,12/30/2016,97.63404687,1.195557881
2000049,DISCBOND,5003,06/30/1952,94.24671324,1.975141161
2000049,DISCBOND,5003,07/31/1952,93.93122555,2.090729185
2000049,DISCBOND,5003,08/29/1952,93.78193941,2.13602831
2000049,DISCBOND,5003,09/30/1952,93.7551081,2.149467939
2000049,DISCBOND,5003,10/31/1952,93.75827301,2.148342716
2000049,DISCBOND,5003,11/28/1952,93.64014531,2.186373004
2000049,DISCBOND,5003,12/31/1952,93.58718855,2.211242191
2000049,DISCBOND,5003,01/30/1953,93.80008912,2.13153281
2000049,DISCBOND,5003,02/27/1953,93.66560452,2.177327972
2000049,DISCBOND,5003,03/31/1953,93.19302912,2.352056637
2000049,DISCBOND,5003,04/30/1953,93.62218934,2.194754581
2000049,DISCBOND,5003,05/29/1953,93.00240632,2.411553615
2000049,DISCBOND,5003,06/30/1953,93.31466956,2.306428751
2000049,DISCBOND,5003,07/31/1953,93.38623072,2.278794812
2000049,DISCBOND,5003,08/31/1953,93.34211709,2.294530108
2000049,DISCBOND,5003,09/30/1953,93.49182715,2.24525583
2000049,DISCBOND,5003,10/30/1953,94.35685948,1.932677133
2000049,DISCBOND,5003,11/30/1953,94.43445119,1.907066143
2000049,DISCBOND,5003,12/31/1953,94.27985452,1.961630335
2000049,DISCBOND,5003,01/29/1954,95.0978907,1.670868814
2000049,DISCBOND,5003,02/26/1954,95.59877924,1.496238556
2000049,DISCBOND,5003,03/31/1954,95.81729644,1.425534131
2000049,DISCBOND,5003,04/30/1954,95.93512615,1.38200436
2000049,DISCBOND,5003,05/28/1954,95.78814798,1.429153561
2000049,DISCBOND,5003,06/30/1954,96.12547532,1.319604023
2000049,DISCBOND,5003,07/30/1954,96.07704374,1.331560504
2000049,DISCBOND,5003,08/31/1954,96.0876748,1.330304445
2000049,DISCBOND,5003,09/30/1954,95.53244776,1.522084333
2000049,DISCBOND,5003,10/29/1954,95.32782337,1.59059095
2000049,DISCBOND,5003,11/30/1954,95.30045697,1.604519389
2000049,DISCBOND,5003,12/31/1954,94.98504858,1.713458273
2000049,DISCBOND,5003,01/31/1955,94.51566147,1.878439118
2000049,DISCBOND,5003,02/28/1955,93.96144322,2.074294632
2000049,DISCBOND,5003,03/31/1955,93.65166933,2.184269723
2000049,DISCBOND,5003,04/29/1955,93.37056376,2.282299862
2000049,DISCBOND,5003,05/31/1955,93.26805063,2.32520918
2000049,DISCBOND,5003,06/30/1955,92.97612764,2.425365748
2000049,DISCBOND,5003,07/29/1955,92.72258824,2.511720982
2000049,DISCBOND,5003,08/31/1955,92.37894205,2.644786334
2000049,DISCBOND,5003,09/30/1955,92.8077884,2.485717473
2000049,DISCBOND,5003,10/31/1955,92.93826251,2.438931339
2000049,DISCBOND,5003,11/30/1955,92.08064103,2.752695766
2000049,DISCBOND,5003,12/30/1955,91.9151534,2.805019341
2000049,DISCBOND,5003,01/31/1956,92.54987056,2.580751595
2000049,DISCBOND,5003,02/29/1956,92.42297336,2.628887668
2000049,DISCBOND,5003,03/29/1956,92.18838552,2.706258184
2000049,DISCBOND,5003,04/30/1956,91.23557904,3.057508222
2000049,DISCBOND,5003,05/31/1956,91.83566642,2.844176218
2000049,DISCBOND,5003,06/29/1956,91.98988915,2.780511351
2000049,DISCBOND,5003,07/31/1956,91.62053151,2.917159964
2000049,DISCBOND,5003,08/31/1956,90.76348839,3.230436478
2000049,DISCBOND,5003,09/28/1956,90.49528849,3.323010482
2000049,DISCBOND,5003,10/31/1956,90.76427317,3.233100648
2000049,DISCBOND,5003,11/30/1956,89.85392621,3.566162652
2000049,DISCBOND,5003,12/31/1956,89.92628804,3.539329208
2000049,DISCBOND,5003,01/31/1957,90.79944695,3.223120042
2000049,DISCBOND,5003,02/28/1957,90.4022234,3.360308821
2000049,DISCBOND,5003,03/29/1957,90.62035312,3.274074913
2000049,DISCBOND,5003,04/30/1957,90.10650413,3.472594639
2000049,DISCBOND,5003,05/31/1957,89.747469,3.602388944
2000049,DISCBOND,5003,06/27/1957,89.42248314,3.713038057
2000049,DISCBOND,5003,07/31/1957,89.24391406,3.796699071
2000049,DISCBOND,5003,08/30/1957,89.25401031,3.782552314
2000049,DISCBOND,5003,09/30/1957,88.99576299,3.882501967
2000049,DISCBOND,5003,10/31/1957,88.67566056,4.002502778
2000049,DISCBOND,5003,11/29/1957,91.14695074,3.084271241
2000049,DISCBOND,5003,12/31/1957,92.23002055,2.696150278
2000049,DISCBOND,5003,01/31/1958,92.9312248,2.441453286
2000049,DISCBOND,5003,02/28/1958,93.69185739,2.16998175
2000049,DISCBOND,5003,03/31/1958,93.66128215,2.182843162
2000049,DISCBOND,5003,04/30/1958,94.22365054,1.985111763
2000049,DISCBOND,5003,05/29/1958,94.34671802,1.934490011
2000049,DISCBOND,5003,06/30/1958,93.6132185,2.197945805
2000049,DISCBOND,5003,07/31/1958,92.92802353,2.442600514
2000049,DISCBOND,5003,08/29/1958,90.28229758,3.398315687
2000049,DISCBOND,5003,09/30/1958,90.10458532,3.473304477
2000049,DISCBOND,5003,10/31/1958,89.5942675,3.659286563
2000049,DISCBOND,5003,11/28/1958,89.86177071,3.55351689
2000049,DISCBOND,5003,12/31/1958,89.68695615,3.631477737
2000049,DISCBOND,5003,01/30/1959,89.12644832,3.830139533
2000049,DISCBOND,5003,02/27/1959,89.66240787,3.630655057
2000049,DISCBOND,5003,03/31/1959,89.16632186,3.822225959
2000049,DISCBOND,5003,04/30/1959,88.86546294,3.931297012
2000049,DISCBOND,5003,05/29/1959,88.33798777,4.12203866
2000049,DISCBOND,5003,06/30/1959,87.96068149,4.276009215
2000049,DISCBOND,5003,07/31/1959,88.11040322,4.21546962
2000049,DISCBOND,5003,08/31/1959,87.27644915,4.532178831
2000049,DISCBOND,5003,09/30/1959,86.76108103,4.738061481
2000049,DISCBOND,5003,10/30/1959,87.35982419,4.496277156
2000049,DISCBOND,5003,11/30/1959,86.63292853,4.778642989
2000049,DISCBOND,5003,12/31/1959,86.09088867,4.987665352
2000049,DISCBOND,5003,01/29/1960,86.8356422,4.692245307
2000049,DISCBOND,5003,02/29/1960,86.96048438,4.657212574
